sc_name hs_name ortho_class phospho_class
YBL084C ENSG00000004897 ortholog_one2one phosphorylated
YDL119C ENSG00000144659 ortholog_one2one phosphorylated
YDR379W ENSG00000128656 ortholog_many2many phosphorylated
YDR379W ENSG00000160007 ortholog_many2many phosphorylated
YDR379W ENSG00000097096 ortholog_many2many phosphorylated
YDR379W ENSG00000105137 ortholog_many2many phosphorylated
YDR379W ENSG00000106069 ortholog_many2many phosphorylated
YLR387C ENSG00000173545 ortholog_one2many phosphorylated
YHR161C ENSG00000065609 ortholog_many2many phosphorylated
YHR161C ENSG00000073921 ortholog_many2many phosphorylated
YIL047C ENSG00000143324 ortholog_one2one phosphorylated
YMR128W ENSG00000150990 ortholog_one2one phosphorylated
YJR006W ENSG00000106628 ortholog_one2one phosphorylated
YPL164C ENSG00000119684 ortholog_one2one phosphorylated
YLR450W ENSG00000113161 ortholog_one2many phosphorylated
YPL155C ENSG00000138778 ortholog_one2one phosphorylated
YDL047W ENSG00000119414 ortholog_one2one phosphorylated
YNL242W ENSG00000110046 ortholog_one2many phosphorylated
YNL242W ENSG00000066739 ortholog_one2many phosphorylated
YNL004W ENSG00000099783 ortholog_many2many phosphorylated
YNL004W ENSG00000104177 ortholog_many2many phosphorylated
YMR125W ENSG00000136937 ortholog_one2one phosphorylated
YDR109C ENSG00000172456 ortholog_one2one phosphorylated
YKL121W ENSG00000131725 ortholog_one2many phosphorylated
YKL172W ENSG00000117395 ortholog_one2one phosphorylated
YDR266C ENSG00000167962 ortholog_one2one phosphorylated
YDL238C ENSG00000119125 ortholog_one2one phosphorylated
YML071C ENSG00000213380 ortholog_one2one phosphorylated
YLR276C ENSG00000136271 ortholog_one2one phosphorylated
YPL119C ENSG00000152670 ortholog_one2one phosphorylated
YPL203W ENSG00000165059 ortholog_many2many phosphorylated
YKL168C ENSG00000178093 ortholog_many2many phosphorylated
YKL168C ENSG00000163788 ortholog_many2many phosphorylated
YKL168C ENSG00000170145 ortholog_many2many phosphorylated
YKL168C ENSG00000160584 ortholog_many2many phosphorylated
YKL168C ENSG00000177453 ortholog_many2many phosphorylated
YKL168C ENSG00000163545 ortholog_many2many phosphorylated
YKL168C ENSG00000206203 ortholog_many2many phosphorylated
YKL168C ENSG00000139908 ortholog_many2many phosphorylated
YKL168C ENSG00000142178 ortholog_many2many phosphorylated
YKL168C ENSG00000162409 ortholog_many2many phosphorylated
YKL168C ENSG00000174672 ortholog_many2many phosphorylated
YKL168C ENSG00000074590 ortholog_many2many phosphorylated
YKL168C ENSG00000160469 ortholog_many2many phosphorylated
YKL168C ENSG00000142149 ortholog_many2many phosphorylated
YKL168C ENSG00000132356 ortholog_many2many phosphorylated
YKL168C ENSG00000212122 ortholog_many2many phosphorylated
YKL168C ENSG00000162526 ortholog_many2many phosphorylated
YCL059C ENSG00000111615 ortholog_one2one phosphorylated
YLR007W ENSG00000169189 ortholog_one2one phosphorylated
YGL171W ENSG00000278053 ortholog_one2one phosphorylated
YEL015W ENSG00000179151 ortholog_one2one phosphorylated
YOL018C ENSG00000117758 ortholog_one2many phosphorylated
YOL018C ENSG00000079950 ortholog_one2many phosphorylated
YOL018C ENSG00000171045 ortholog_one2many phosphorylated
YDL006W ENSG00000115241 ortholog_one2one phosphorylated
YLR166C ENSG00000070367 ortholog_one2many phosphorylated
YOR271C ENSG00000107819 ortholog_one2many phosphorylated
YOR271C ENSG00000164466 ortholog_one2many phosphorylated
YOR271C ENSG00000183605 ortholog_one2many phosphorylated
YOR271C ENSG00000144040 ortholog_one2many phosphorylated
YOR271C ENSG00000156398 ortholog_one2many phosphorylated
YGR202C ENSG00000102230 ortholog_many2many phosphorylated
YGR202C ENSG00000161217 ortholog_many2many phosphorylated
YML032C ENSG00000002016 ortholog_one2many phosphorylated
YML038C ENSG00000080189 ortholog_one2one phosphorylated
YGR229C ENSG00000110429 ortholog_one2many phosphorylated
YGR229C ENSG00000004142 ortholog_one2many phosphorylated
YER107C ENSG00000101146 ortholog_one2one phosphorylated
YHR096C ENSG00000136856 ortholog_many2many phosphorylated
YHR096C ENSG00000197241 ortholog_many2many phosphorylated
YHR096C ENSG00000160326 ortholog_many2many phosphorylated
YHR096C ENSG00000142583 ortholog_many2many phosphorylated
YHR096C ENSG00000133460 ortholog_many2many phosphorylated
YHR096C ENSG00000163581 ortholog_many2many phosphorylated
YHR096C ENSG00000117394 ortholog_many2many phosphorylated
YHR096C ENSG00000181856 ortholog_many2many phosphorylated
YHR096C ENSG00000059804 ortholog_many2many phosphorylated
YHR096C ENSG00000173262 ortholog_many2many phosphorylated
YHR096C ENSG00000109667 ortholog_many2many phosphorylated
YHR096C ENSG00000146411 ortholog_many2many phosphorylated
YHR096C ENSG00000197496 ortholog_many2many phosphorylated
YDL017W ENSG00000097046 ortholog_one2one phosphorylated
YLR107W ENSG00000181026 ortholog_many2many phosphorylated
YLR107W ENSG00000005189 ortholog_many2many phosphorylated
YLR107W ENSG00000143319 ortholog_many2many phosphorylated
YER037W ENSG00000119431 ortholog_many2many phosphorylated
YER037W ENSG00000170191 ortholog_many2many phosphorylated
YGR127W ENSG00000183597 ortholog_one2one phosphorylated
YOR074C ENSG00000176890 ortholog_one2one phosphorylated
YML025C ENSG00000105364 ortholog_one2one phosphorylated
YDR335W ENSG00000124571 ortholog_one2one phosphorylated
YIL030C ENSG00000145495 ortholog_one2one phosphorylated
YGR145W ENSG00000115761 ortholog_one2one phosphorylated
YJR117W ENSG00000084073 ortholog_one2one phosphorylated
YPL015C ENSG00000068903 ortholog_one2one phosphorylated
YAL032C ENSG00000100603 ortholog_one2one phosphorylated
YEL058W ENSG00000013375 ortholog_one2one phosphorylated
YER127W ENSG00000129460 ortholog_one2one phosphorylated
YOR018W ENSG00000197070 ortholog_many2many phosphorylated
YOR018W ENSG00000140450 ortholog_many2many phosphorylated
YOR018W ENSG00000205784 ortholog_many2many phosphorylated
YOR018W ENSG00000105643 ortholog_many2many phosphorylated
YOR018W ENSG00000265972 ortholog_many2many phosphorylated
YOR018W ENSG00000113369 ortholog_many2many phosphorylated
YDR040C ENSG00000105409 ortholog_many2many phosphorylated
YDR040C ENSG00000157087 ortholog_many2many phosphorylated
YDR040C ENSG00000127249 ortholog_many2many phosphorylated
YDR040C ENSG00000187527 ortholog_many2many phosphorylated
YDR040C ENSG00000075673 ortholog_many2many phosphorylated
YDR040C ENSG00000132681 ortholog_many2many phosphorylated
YDR040C ENSG00000064270 ortholog_many2many phosphorylated
YDR040C ENSG00000174437 ortholog_many2many phosphorylated
YMR234W ENSG00000171865 ortholog_one2one phosphorylated
YDR257C ENSG00000103037 ortholog_one2one phosphorylated
YER054C ENSG00000049769 ortholog_many2many phosphorylated
YHL031C ENSG00000108587 ortholog_one2one phosphorylated
YNR038W ENSG00000185163 ortholog_one2one phosphorylated
YKL213C ENSG00000137055 ortholog_one2one phosphorylated
YPL110C ENSG00000125772 ortholog_one2one phosphorylated
YPL146C ENSG00000105373 ortholog_one2one phosphorylated
YLR270W ENSG00000110063 ortholog_one2many phosphorylated
YBL039C ENSG00000047230 ortholog_many2many phosphorylated
YBL039C ENSG00000171793 ortholog_many2many phosphorylated
YLR003C ENSG00000184220 ortholog_one2one phosphorylated
YLR059C ENSG00000076043 ortholog_one2one phosphorylated
YLR200W ENSG00000204220 ortholog_one2one phosphorylated
YNL108C ENSG00000160185 ortholog_many2many phosphorylated
YNL108C ENSG00000154127 ortholog_many2many phosphorylated
YDL143W ENSG00000115484 ortholog_one2one phosphorylated
YER016W ENSG00000084764 ortholog_one2many phosphorylated
YER016W ENSG00000166974 ortholog_one2many phosphorylated
YER016W ENSG00000101367 ortholog_one2many phosphorylated
YMR308C ENSG00000065150 ortholog_many2many phosphorylated
YMR308C ENSG00000137040 ortholog_many2many phosphorylated
YLR174W ENSG00000182054 ortholog_many2many phosphorylated
YLR174W ENSG00000138413 ortholog_many2many phosphorylated
YPR042C ENSG00000055917 ortholog_many2many phosphorylated
YPR042C ENSG00000134644 ortholog_many2many phosphorylated
YKL086W ENSG00000271303 ortholog_one2one phosphorylated
YLR186W ENSG00000126749 ortholog_one2one phosphorylated
YBR046C ENSG00000116791 ortholog_one2one phosphorylated
YDR212W ENSG00000120438 ortholog_one2one phosphorylated
YGL040C ENSG00000148218 ortholog_one2one phosphorylated
YIL034C ENSG00000077549 ortholog_one2one phosphorylated
YML028W ENSG00000123131 ortholog_many2many phosphorylated
YML028W ENSG00000165672 ortholog_many2many phosphorylated
YGL062W ENSG00000173599 ortholog_one2many phosphorylated
YKL078W ENSG00000005100 ortholog_one2one phosphorylated
YLR396C ENSG00000184056 ortholog_one2one phosphorylated
YDR527W ENSG00000103932 ortholog_one2one phosphorylated
YNL039W ENSG00000145734 ortholog_one2one phosphorylated
YDR454C ENSG00000143774 ortholog_one2one phosphorylated
YGL012W ENSG00000143815 ortholog_one2many phosphorylated
YGL012W ENSG00000172893 ortholog_one2many phosphorylated
YGL012W ENSG00000149809 ortholog_one2many phosphorylated
YPL094C ENSG00000008952 ortholog_one2one phosphorylated
YJR048W ENSG00000172115 ortholog_one2many phosphorylated
YLR020C ENSG00000204022 ortholog_many2many phosphorylated
YLR020C ENSG00000173239 ortholog_many2many phosphorylated
YLR020C ENSG00000182333 ortholog_many2many phosphorylated
YLR020C ENSG00000204021 ortholog_many2many phosphorylated
YLR020C ENSG00000107798 ortholog_many2many phosphorylated
YLR020C ENSG00000204020 ortholog_many2many phosphorylated
YKR009C ENSG00000133835 ortholog_one2one phosphorylated
YPL270W ENSG00000115657 ortholog_many2many phosphorylated
YPL270W ENSG00000168394 ortholog_many2many phosphorylated
YPL270W ENSG00000073734 ortholog_many2many phosphorylated
YPL270W ENSG00000005471 ortholog_many2many phosphorylated
YPL270W ENSG00000150967 ortholog_many2many phosphorylated
YPL270W ENSG00000197150 ortholog_many2many phosphorylated
YPL270W ENSG00000204267 ortholog_many2many phosphorylated
YPL270W ENSG00000085563 ortholog_many2many phosphorylated
YPL270W ENSG00000135776 ortholog_many2many phosphorylated
YPL270W ENSG00000004846 ortholog_many2many phosphorylated
YBR179C ENSG00000116688 ortholog_one2many phosphorylated
YBR179C ENSG00000171109 ortholog_one2many phosphorylated
YNR013C ENSG00000141485 ortholog_many2many phosphorylated
YNR013C ENSG00000007216 ortholog_many2many phosphorylated
YNR013C ENSG00000104044 ortholog_many2many phosphorylated
YNR013C ENSG00000158296 ortholog_many2many phosphorylated
YNR013C ENSG00000164707 ortholog_many2many phosphorylated
YNR013C ENSG00000081800 ortholog_many2many phosphorylated
YMR161W ENSG00000164031 ortholog_many2many phosphorylated
YMR161W ENSG00000105993 ortholog_many2many phosphorylated
YMR161W ENSG00000172404 ortholog_many2many phosphorylated
YMR161W ENSG00000135924 ortholog_many2many phosphorylated
YMR161W ENSG00000148719 ortholog_many2many phosphorylated
YMR161W ENSG00000132002 ortholog_many2many phosphorylated
YMR161W ENSG00000179407 ortholog_many2many phosphorylated
YMR161W ENSG00000137094 ortholog_many2many phosphorylated
YGL245W ENSG00000136628 ortholog_one2one phosphorylated
YJR143C ENSG00000130714 ortholog_one2one phosphorylated
YBR096W ENSG00000130193 ortholog_one2one phosphorylated
YMR012W ENSG00000132361 ortholog_one2one phosphorylated
YOR115C ENSG00000007255 ortholog_one2many phosphorylated
YOR115C ENSG00000182400 ortholog_one2many phosphorylated
YGL100W ENSG00000085415 ortholog_one2one phosphorylated
YLR421C ENSG00000130706 ortholog_one2one phosphorylated
YPR133C ENSG00000100583 ortholog_many2many phosphorylated
YPR133C ENSG00000163166 ortholog_many2many phosphorylated
YPR133C ENSG00000182898 ortholog_many2many phosphorylated
YOR143C ENSG00000196511 ortholog_one2one phosphorylated
YPL262W ENSG00000091483 ortholog_one2one phosphorylated
YGL055W ENSG00000145284 ortholog_one2many phosphorylated
YJL091C ENSG00000277161 ortholog_one2one phosphorylated
YHR133C ENSG00000125629 ortholog_many2many phosphorylated
YHR133C ENSG00000186480 ortholog_many2many phosphorylated
YKL027W ENSG00000182179 ortholog_many2many phosphorylated
YKL027W ENSG00000159593 ortholog_many2many phosphorylated
YKL027W ENSG00000033178 ortholog_many2many phosphorylated
YKL027W ENSG00000130985 ortholog_many2many phosphorylated
YKL027W ENSG00000081307 ortholog_many2many phosphorylated
YKL027W ENSG00000142230 ortholog_many2many phosphorylated
YLR129W ENSG00000065183 ortholog_one2many phosphorylated
YLR129W ENSG00000156787 ortholog_one2many phosphorylated
YDR264C ENSG00000177054 ortholog_many2many phosphorylated
YDR264C ENSG00000198483 ortholog_many2many phosphorylated
YDR264C ENSG00000186908 ortholog_many2many phosphorylated
YBR024W ENSG00000133028 ortholog_many2many phosphorylated
YBR024W ENSG00000284194 ortholog_many2many phosphorylated
YAL030W ENSG00000117533 ortholog_one2many phosphorylated
YDL100C ENSG00000198356 ortholog_one2one phosphorylated
YPL058C ENSG00000138075 ortholog_many2many phosphorylated
YPL058C ENSG00000172350 ortholog_many2many phosphorylated
YPL058C ENSG00000160179 ortholog_many2many phosphorylated
YPL058C ENSG00000118777 ortholog_many2many phosphorylated
YLR253W ENSG00000063761 ortholog_one2one phosphorylated
YBL098W ENSG00000117009 ortholog_one2one phosphorylated
YGL167C ENSG00000133657 ortholog_many2many phosphorylated
YGL167C ENSG00000165240 ortholog_many2many phosphorylated
YGL167C ENSG00000067842 ortholog_many2many phosphorylated
YGL167C ENSG00000159363 ortholog_many2many phosphorylated
YGL167C ENSG00000157087 ortholog_many2many phosphorylated
YGL167C ENSG00000127249 ortholog_many2many phosphorylated
YGL167C ENSG00000187527 ortholog_many2many phosphorylated
YGL167C ENSG00000075673 ortholog_many2many phosphorylated
YGL167C ENSG00000070961 ortholog_many2many phosphorylated
YGL167C ENSG00000132681 ortholog_many2many phosphorylated
YGL167C ENSG00000064270 ortholog_many2many phosphorylated
YGL167C ENSG00000018625 ortholog_many2many phosphorylated
YGL167C ENSG00000196296 ortholog_many2many phosphorylated
YGL167C ENSG00000174437 ortholog_many2many phosphorylated
YGL167C ENSG00000105675 ortholog_many2many phosphorylated
YGL167C ENSG00000017260 ortholog_many2many phosphorylated
YMR145C ENSG00000042286 ortholog_one2many phosphorylated
YOR164C ENSG00000239857 ortholog_one2one phosphorylated
YGR171C ENSG00000247626 ortholog_one2one phosphorylated
YGL201C ENSG00000076003 ortholog_one2one phosphorylated
YNL257C ENSG00000163249 ortholog_many2many phosphorylated
YNL257C ENSG00000108100 ortholog_many2many phosphorylated
YNL257C ENSG00000284209 ortholog_many2many phosphorylated
YBL079W ENSG00000113569 ortholog_one2many phosphorylated
YPL045W ENSG00000215305 ortholog_one2one phosphorylated
YDL193W ENSG00000153989 ortholog_one2one phosphorylated
YIL155C ENSG00000115159 ortholog_one2one phosphorylated
YNL250W ENSG00000113522 ortholog_one2one phosphorylated
YBR003W ENSG00000164494 ortholog_one2many phosphorylated
YBR003W ENSG00000148459 ortholog_one2many phosphorylated
YNR053C ENSG00000134697 ortholog_one2one phosphorylated
YOL090W ENSG00000095002 ortholog_one2one phosphorylated
YDL147W ENSG00000197170 ortholog_one2many phosphorylated
YDL147W ENSG00000138663 ortholog_one2many phosphorylated
YDL066W ENSG00000182054 ortholog_many2many phosphorylated
YDL066W ENSG00000138413 ortholog_many2many phosphorylated
YMR080C ENSG00000005007 ortholog_one2one phosphorylated
YPR029C ENSG00000213983 ortholog_one2many phosphorylated
YPR029C ENSG00000166747 ortholog_one2many phosphorylated
YCL054W ENSG00000108592 ortholog_one2one phosphorylated
YPR036W ENSG00000047249 ortholog_one2one phosphorylated
YDL178W ENSG00000180902 ortholog_one2one phosphorylated
YOL147C ENSG00000131779 ortholog_one2many phosphorylated
YOL147C ENSG00000166821 ortholog_one2many phosphorylated
YHR148W ENSG00000177971 ortholog_one2one phosphorylated
YJL167W ENSG00000160752 ortholog_one2one phosphorylated
YDR002W ENSG00000099901 ortholog_one2one phosphorylated
YMR246W ENSG00000164398 ortholog_many2many phosphorylated
YMR246W ENSG00000140284 ortholog_many2many phosphorylated
YMR246W ENSG00000083807 ortholog_many2many phosphorylated
YFR053C ENSG00000106633 ortholog_one2many phosphorylated
YGL221C ENSG00000196290 ortholog_one2one phosphorylated
YPL204W ENSG00000151292 ortholog_many2many phosphorylated
YPL204W ENSG00000105053 ortholog_many2many phosphorylated
YPL204W ENSG00000180138 ortholog_many2many phosphorylated
YPL204W ENSG00000100749 ortholog_many2many phosphorylated
YPL204W ENSG00000169118 ortholog_many2many phosphorylated
YPL204W ENSG00000028116 ortholog_many2many phosphorylated
YPL204W ENSG00000146216 ortholog_many2many phosphorylated
YNL045W ENSG00000111144 ortholog_one2one phosphorylated
YGR211W ENSG00000109917 ortholog_one2one phosphorylated
YLR051C ENSG00000067334 ortholog_one2one phosphorylated
YJR033C ENSG00000172869 ortholog_one2many phosphorylated
YJR033C ENSG00000104093 ortholog_one2many phosphorylated
YGR029W ENSG00000127554 ortholog_one2one phosphorylated
YGR209C ENSG00000091164 ortholog_one2many phosphorylated
YGL115W ENSG00000106617 ortholog_one2many phosphorylated
YGL115W ENSG00000181929 ortholog_one2many phosphorylated
YGL115W ENSG00000115592 ortholog_one2many phosphorylated
YML005W ENSG00000183665 ortholog_one2one phosphorylated
YLR370C ENSG00000111229 ortholog_one2one phosphorylated
YOL093W ENSG00000145331 ortholog_one2many phosphorylated
YOL093W ENSG00000174173 ortholog_one2many phosphorylated
YOL093W ENSG00000165275 ortholog_one2many phosphorylated
YMR078C ENSG00000127586 ortholog_one2one phosphorylated
YNL106C ENSG00000198574 ortholog_many2many phosphorylated
YNL106C ENSG00000183918 ortholog_many2many phosphorylated
YNL106C ENSG00000078269 ortholog_many2many phosphorylated
YNL106C ENSG00000122126 ortholog_many2many phosphorylated
YNL106C ENSG00000168918 ortholog_many2many phosphorylated
YNL106C ENSG00000165458 ortholog_many2many phosphorylated
YNL106C ENSG00000198825 ortholog_many2many phosphorylated
YNL106C ENSG00000185133 ortholog_many2many phosphorylated
YNL106C ENSG00000159082 ortholog_many2many phosphorylated
YNL106C ENSG00000132376 ortholog_many2many phosphorylated
YFR004W ENSG00000115233 ortholog_one2one phosphorylated
YDL131W ENSG00000117305 ortholog_many2many phosphorylated
YDL131W ENSG00000146151 ortholog_many2many phosphorylated
YBL004W ENSG00000120800 ortholog_one2one phosphorylated
YGR078C ENSG00000155959 ortholog_one2one phosphorylated
YLR435W ENSG00000158526 ortholog_one2one phosphorylated
YPL111W ENSG00000081181 ortholog_one2many phosphorylated
YPL111W ENSG00000116771 ortholog_one2many phosphorylated
YPL111W ENSG00000118520 ortholog_one2many phosphorylated
YHL021C ENSG00000129151 ortholog_one2many phosphorylated
YHL021C ENSG00000185973 ortholog_one2many phosphorylated
YCR073W-A ENSG00000130313 ortholog_one2many phosphorylated
YGR248W ENSG00000130313 ortholog_one2many phosphorylated
YER171W ENSG00000104884 ortholog_one2one phosphorylated
YLR028C ENSG00000138363 ortholog_one2many phosphorylated
YGR208W ENSG00000146733 ortholog_one2one phosphorylated
YNL121C ENSG00000113312 ortholog_many2many phosphorylated
YNL121C ENSG00000183891 ortholog_many2many phosphorylated
YNL121C ENSG00000165416 ortholog_many2many phosphorylated
YNL121C ENSG00000140553 ortholog_many2many phosphorylated
YNL121C ENSG00000243725 ortholog_many2many phosphorylated
YNL121C ENSG00000025772 ortholog_many2many phosphorylated
YNL121C ENSG00000104450 ortholog_many2many phosphorylated
YNL121C ENSG00000197860 ortholog_many2many phosphorylated
YNL121C ENSG00000141161 ortholog_many2many phosphorylated
YNL121C ENSG00000154174 ortholog_many2many phosphorylated
YNL121C ENSG00000256061 ortholog_many2many phosphorylated
YNL121C ENSG00000115282 ortholog_many2many phosphorylated
YNL121C ENSG00000100380 ortholog_many2many phosphorylated
YNL121C ENSG00000149292 ortholog_many2many phosphorylated
YNL121C ENSG00000168439 ortholog_many2many phosphorylated
YNL121C ENSG00000144962 ortholog_many2many phosphorylated
YNL121C ENSG00000104969 ortholog_many2many phosphorylated
YNL121C ENSG00000005175 ortholog_many2many phosphorylated
YNL121C ENSG00000103266 ortholog_many2many phosphorylated
YHR013C ENSG00000102030 ortholog_many2many phosphorylated
YHR013C ENSG00000156269 ortholog_many2many phosphorylated
YJR148W ENSG00000105552 ortholog_many2many phosphorylated
YJR148W ENSG00000060982 ortholog_many2many phosphorylated
YDL040C ENSG00000172766 ortholog_one2many phosphorylated
YDL040C ENSG00000164134 ortholog_one2many phosphorylated
YLR422W ENSG00000130158 ortholog_one2many phosphorylated
YLR422W ENSG00000088387 ortholog_one2many phosphorylated
YLR422W ENSG00000107099 ortholog_one2many phosphorylated
YLR422W ENSG00000134516 ortholog_one2many phosphorylated
YLR422W ENSG00000150760 ortholog_one2many phosphorylated
YLR422W ENSG00000128512 ortholog_one2many phosphorylated
YLR422W ENSG00000135905 ortholog_one2many phosphorylated
YLR422W ENSG00000088538 ortholog_one2many phosphorylated
YLR422W ENSG00000147251 ortholog_one2many phosphorylated
YLR422W ENSG00000147459 ortholog_one2many phosphorylated
YLR422W ENSG00000116641 ortholog_one2many phosphorylated
YKL073W ENSG00000173110 ortholog_many2many phosphorylated
YKL073W ENSG00000204390 ortholog_many2many phosphorylated
YKL073W ENSG00000149428 ortholog_many2many phosphorylated
YHR163W ENSG00000130313 ortholog_one2many phosphorylated
YOR280C ENSG00000262664 ortholog_one2many phosphorylated
YKR044W ENSG00000114988 ortholog_many2many phosphorylated
YKR044W ENSG00000140506 ortholog_many2many phosphorylated
YKR044W ENSG00000074695 ortholog_many2many phosphorylated
YKR044W ENSG00000169223 ortholog_many2many phosphorylated
YOL056W ENSG00000171314 ortholog_many2many phosphorylated
YOL056W ENSG00000164708 ortholog_many2many phosphorylated
YOL056W ENSG00000226784 ortholog_many2many phosphorylated
YOL056W ENSG00000172331 ortholog_many2many phosphorylated
YAL019W ENSG00000163104 ortholog_one2one phosphorylated
YDR255C ENSG00000153561 ortholog_one2many phosphorylated
YDR255C ENSG00000145916 ortholog_one2many phosphorylated
YOR022C ENSG00000085788 ortholog_one2many phosphorylated
YOR022C ENSG00000107651 ortholog_one2many phosphorylated
YPL086C ENSG00000134014 ortholog_one2one phosphorylated
YGR116W ENSG00000109111 ortholog_one2one phosphorylated
YDR044W ENSG00000080819 ortholog_one2one phosphorylated
YIR022W ENSG00000166562 ortholog_one2many phosphorylated
YIR022W ENSG00000140612 ortholog_one2many phosphorylated
YLR240W ENSG00000078142 ortholog_one2one phosphorylated
YMR047C ENSG00000110713 ortholog_one2many phosphorylated
YFL022C ENSG00000179115 ortholog_one2one phosphorylated
YNL200C ENSG00000163382 ortholog_one2many phosphorylated
YNL200C ENSG00000250067 ortholog_one2many phosphorylated
YIL070C ENSG00000108561 ortholog_one2one phosphorylated
YBR079C ENSG00000107581 ortholog_one2one phosphorylated
YGL019W ENSG00000204435 ortholog_one2one phosphorylated
YBR006W ENSG00000112294 ortholog_one2one phosphorylated
YBR181C ENSG00000137154 ortholog_one2many phosphorylated
YIL035C ENSG00000101266 ortholog_many2many phosphorylated
YIL035C ENSG00000254598 ortholog_many2many phosphorylated
YIL035C ENSG00000070770 ortholog_many2many phosphorylated
YOR096W ENSG00000171863 ortholog_one2many phosphorylated
YMR001C ENSG00000166851 ortholog_one2one phosphorylated
YNL207W ENSG00000058729 ortholog_one2one phosphorylated
YKL056C ENSG00000133112 ortholog_one2one phosphorylated
YIL066C ENSG00000167325 ortholog_one2many phosphorylated
YHR201C ENSG00000143363 ortholog_one2one phosphorylated
YOL097C ENSG00000140105 ortholog_one2one phosphorylated
YHL002W ENSG00000139668 ortholog_many2many phosphorylated
YHL002W ENSG00000115145 ortholog_many2many phosphorylated
YHL002W ENSG00000100083 ortholog_many2many phosphorylated
YHL002W ENSG00000100284 ortholog_many2many phosphorylated
YHL002W ENSG00000085449 ortholog_many2many phosphorylated
YHL002W ENSG00000175662 ortholog_many2many phosphorylated
YHL002W ENSG00000125447 ortholog_many2many phosphorylated
YHL002W ENSG00000136738 ortholog_many2many phosphorylated
YHL002W ENSG00000103365 ortholog_many2many phosphorylated
YHL002W ENSG00000141198 ortholog_many2many phosphorylated
YGL157W ENSG00000099377 ortholog_many2many phosphorylated
YGL157W ENSG00000104522 ortholog_many2many phosphorylated
YGL157W ENSG00000203859 ortholog_many2many phosphorylated
YGL157W ENSG00000203857 ortholog_many2many phosphorylated
YGL157W ENSG00000183921 ortholog_many2many phosphorylated
YGL157W ENSG00000184860 ortholog_many2many phosphorylated
YGL157W ENSG00000112699 ortholog_many2many phosphorylated
YGL157W ENSG00000088451 ortholog_many2many phosphorylated
YGL157W ENSG00000115652 ortholog_many2many phosphorylated
YLR438W ENSG00000065154 ortholog_one2one phosphorylated
YHR029C ENSG00000108187 ortholog_one2one phosphorylated
YOR332W ENSG00000131100 ortholog_one2many phosphorylated
YOR332W ENSG00000250565 ortholog_one2many phosphorylated
YOR254C ENSG00000025796 ortholog_one2one phosphorylated
YPR183W ENSG00000000419 ortholog_one2one phosphorylated
YDL111C ENSG00000075914 ortholog_one2one phosphorylated
YBR084W ENSG00000163738 ortholog_one2many phosphorylated
YBR084W ENSG00000065911 ortholog_one2many phosphorylated
YHR186C ENSG00000141564 ortholog_one2one phosphorylated
YDR190C ENSG00000175792 ortholog_one2one phosphorylated
YGR054W ENSG00000144895 ortholog_one2one phosphorylated
YGR047C ENSG00000119041 ortholog_one2one phosphorylated
YGL238W ENSG00000124207 ortholog_one2one phosphorylated
YFR021W ENSG00000070540 ortholog_many2many phosphorylated
YDL003W ENSG00000164754 ortholog_one2many phosphorylated
YDL003W ENSG00000244588 ortholog_one2many phosphorylated
YDL003W ENSG00000100918 ortholog_one2many phosphorylated
YNL059C ENSG00000101442 ortholog_one2one phosphorylated
YPR119W ENSG00000110092 ortholog_many2many phosphorylated
YPR119W ENSG00000134057 ortholog_many2many phosphorylated
YPR119W ENSG00000175305 ortholog_many2many phosphorylated
YPR119W ENSG00000113328 ortholog_many2many phosphorylated
YPR119W ENSG00000147082 ortholog_many2many phosphorylated
YPR119W ENSG00000157456 ortholog_many2many phosphorylated
YPR119W ENSG00000133101 ortholog_many2many phosphorylated
YPR119W ENSG00000118816 ortholog_many2many phosphorylated
YPR119W ENSG00000105219 ortholog_many2many phosphorylated
YPR119W ENSG00000145386 ortholog_many2many phosphorylated
YPR119W ENSG00000105173 ortholog_many2many phosphorylated
YPR119W ENSG00000205089 ortholog_many2many phosphorylated
YPR119W ENSG00000138764 ortholog_many2many phosphorylated
YPR119W ENSG00000135083 ortholog_many2many phosphorylated
YPR119W ENSG00000118971 ortholog_many2many phosphorylated
YPR119W ENSG00000107443 ortholog_many2many phosphorylated
YPR119W ENSG00000152669 ortholog_many2many phosphorylated
YPR119W ENSG00000112576 ortholog_many2many phosphorylated
YPR119W ENSG00000162063 ortholog_many2many phosphorylated
YIL075C ENSG00000173692 ortholog_one2one phosphorylated
YLR143W ENSG00000134146 ortholog_one2one phosphorylated
YGR180C ENSG00000048392 ortholog_many2many phosphorylated
YGR180C ENSG00000171848 ortholog_many2many phosphorylated
YPL082C ENSG00000095564 ortholog_one2one phosphorylated
YCR093W ENSG00000125107 ortholog_one2one phosphorylated
YBR218C ENSG00000173599 ortholog_one2many phosphorylated
YML092C ENSG00000106588 ortholog_one2one phosphorylated
YGL112C ENSG00000162227 ortholog_one2many phosphorylated
YGL112C ENSG00000106290 ortholog_one2many phosphorylated
YHR155W ENSG00000163249 ortholog_many2many phosphorylated
YHR155W ENSG00000108100 ortholog_many2many phosphorylated
YHR155W ENSG00000284209 ortholog_many2many phosphorylated
YLR274W ENSG00000100297 ortholog_one2one phosphorylated
YBR202W ENSG00000166508 ortholog_one2one phosphorylated
YCR052W ENSG00000108604 ortholog_many2many phosphorylated
